id_str,tweet,paragraph,label
1452662300465238019,jennifer lopez is horrible man,"I read a lot of negative things about her on here and have to say, that was not my experience. I worked in an Asian fusion restaurant in Chicago as a waiter, when Jennifer Lopez and some others came in to dine. I did not get the chance to serve her. Her and her entourage racked up a huge bill, it was a little over 6000 dollars. The gentleman who paid the bill left less than 10%. The next morning she can back into the restaurant and spoke with our manager. She apologized for the poor tip, and gave him several envelopes containing cash. She gave her server a 2000dollar tip and everyone else that worked as a server that night 1000 each! J-Lo paid my rent for two months. Hard to say she was awful after that, That was my experience.",1
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"Nothing like a bunch of gyrating, barely clad men to get one's mind off a bad breakup. Maybe that's why Sandra Bullock was all smiles as she stepped out in L.A. last night.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,The Oscar winner put in a cameo at The Abbey — one of West Hollywood's most legendary gay bars that features male staff members wearing only their underwear — with a guy.,0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,So who was she with?,0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"The man by her side was her agent, Kevin Huvane, who's a good friend of Abbey founder David Cooley.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,Sandy hung at the bar for around three hours and even asked the DJ to play her favorite music.,0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,Celeb Gallery: See Who’s Out and About and Just So Famous Today,0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"""She requested some old-school New Orleans hip hop,"" a club insider tells me.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"She took off around midnight, but not before flashing a big grin for all the photogs waiting for her.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,It's good to see her looking happy!,0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"For most of us, watching Ocean’s 8 is going to be the closest we’ll ever get to getting a peek into the most exclusive party on the planet that is the Met Gala.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"The all-female spin-off starring Sandra Bullock, Cate Blanchett, Anne Hathaway, Helena Bonham Carter, Rihanna, Awkwafina, Sarah Paulson and Mindy Kaling sees the gang of fierce women attempt the ultimate heist, by trying to swipe a $150 million diamond necklace at Anna Wintour’s fashion event.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"It’s a fun-filled and fabulous film, packed with witty dialogue, plenty of girl power, and some seriously spectacular outfits.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,Gay Times caught up with Sandra Bullock and Cate Blanchett to talk about how they managed to recreate the Met Gala scenes with an ensemble of A-list background extras.,0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"Fans who have seen the film have also commented on the queer undertones between Sandra and Cate’s characters, Debbie Ocean and Lou respectively.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"The chemistry between the two is undeniable, and there are plenty of nods to a romantic past.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"We asked the pair if the subtle hints were intentional or if it’s just something viewers have picked upon, and you can see their answer in our video interview above.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"Elsewhere, Sandra also spoke about what she would like to see in a potential sequel, including additions to their all-female gang.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"“People ask, ‘Who would you like for Ocean’s 9?’, and the nicest thing about the inclusivity and diversity that already exists is we can have all different types of women,” Sandra told us.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"“Transgender? It’s a different time and we like to see movie that reflects what’s real, what exists, and what the world looks like.”",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"When we suggest that current Gay Times cover star Laverne Cox would fit right in, she replied: “Absolutely! She’s pretty fabulous.”",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"We also asked the two actresses how we ensure that all-female casts, LGBTQ representation, and racial diversity isn’t just box-ticking by the major studios, and that it actually becomes part of the fibre of Hollywood going forward.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"“There’s so much in development,” Cate Blanchett told us. “I think women, and people of different races and sexual persuasions are no longer sitting back and waiting for that change to happen. They are agents of that change.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"“It’s much more creative place to be, for men, for women, for everybody if all of those voices are being heard. It’s when every five years people say, God things have gotten a bit stale. It’s because the same old white men are green-lighting the same old white grey men pictures, and Ocean’s 8 isn’t one of those. This is much funkier, wittier, sexier and fresh, and I think than that type of film-making.”",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"Sandra added: “The streaming world has really influenced and is representing what our world really looks like and what we want to see. It’s also influencing cinema. In order for something to work, people have to go see it. What are we making that people want to see and will leave their house and get a sitter, or time off from work. What is it that excites people and gives them a place to escape.”",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"Ocean’s 8 is out now in the US, and will be in UK cinemas from 18 June.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"Sandra Bullock fans have been wondering when their favorite romantic comedy star will start dating again after divorcing Jessie James. it seems her fans are concerned with Sandra Bullock’s happiness. Just kidding, her fans are just extremely nosy. In a recent interview with theage.com, Sandra Bullock hinted that the only relationship she’s interested in is with her 3-year-old son. ""He's still very young and one day things could change but right now we have a very busy schedule full of important things to do, like swim class from three to four, and then feeding him takes hours,"" she said. Wait, it takes hours to feed her son? Maybe that’s why she doesn’t have time to date, because she is taking ""hours"" to feed a baby. Is she chewing up his food and regurgitating it back into his mouth? Bullock said because of her busy life style as a single mom and movie star most men wouldn't be interested in dating her anyway. Her latest movie The Heat probably didn't help out much, either. Remember Jessica Simpson? She was that attractive blonde singer who was popular in the early 2000's. No, you’re thinking of Britney Spears…now you’re thinking of Christina Aguilera. Simpson was the blonde singer who also had that reality show where she proved that all the blonde stereotypes were true. Now, do you remember her? Aw, it's not important.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"Not to be outdone by Kim Kardashian, Jessica Simpson has given birth to a baby boy. Simpson and her fiancé Eric Johnson named him Ace. This is their second child together. Simpson’s rep confirmed that the ""entertainer"" gave birth to her son in Los Angeles Sunday via a planned C-section. By the way, a planned C-section would probably be a more entertaining show then a reality show with Jessica Simpson. Alec Baldwin has apologized after he used an anti-gay slurs to threaten a British reporter. The reporter, George Stark, angered the 30 Rock star by alleging in an article that his wife Hilaria Thomas had tweeted about wedding presents and TV appearances during a funeral service. Baldwin could have simply tweeted, “No, that’s not true,” however, he decided to tweet something a little more aggressive and slightly homophobic. ""I’d put my foot up your f**king ass, George Stark, but I'm sure you'd dig it too much,"" one tweet read. ""I'm gonna find you George Stark, you toxic little queen, and I'm gonna f**k you... up,"" he added.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"Baldwin’s Twitter account was disabled following the rant. Because for some reason celebrities think if they delete their account the comments never happened. Baldwin wrote the following to GLAAD: ""My ill-advised attack on George Stark...had absolutely nothing to do with issues of anyone's sexual orientation. My anger was directed at Mr. Stark for blatantly lying and disseminating libelous information about my wife and her conduct at our friend's funeral service. As someone who fights against homophobia, I apologize."" It’s surprising that a celebrity, who is known for supporting gay rights, would resort to such a bigoted statement. Maybe Alec Baldwin isn’t as progressive and tolerant as he likes to portray himself. Be the first to know Get local news delivered to your inbox!",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"• Sandra Bullock is %27beloved and bankable%2C%27 says %27Vogue%27
• She says motherhood is more important than making movies",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"Sandra Bullock is back and on Vogue's October cover, showing off her elegant back. And an unusual hairdo.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"Inside, the ""beloved and bankable"" Bullock talks about son Louis, now 3; about why she lives in Texas; why she doesn't have a Twitter account; and about how her new sci-fi film, Gravity, is about being lost in space and alone — really alone.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,That's one good thing about drifting in a crippled space shuttle: No paparazzi.,0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"In her fifth Vogue cover, Bullock looks out at the viewer over one shoulder, in a glittery, sequined Marc Jacobs gown with a plunging back, proving that her back is as attractive as her front. But what's up with her hair?",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"Huffington Post admitted to loving the cover but being confused by her ""beehive"" hairdo, with ""a mullet-like curl"" hanging from the back. Only last week, Bullock was in Toronto for the film festival, her tresses long and loose. No mullets in sight.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"In the cover story inside, Bullock reaffirms her commitment to motherhood over movie career in rather dramatic fashion.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"""Bullock and Louis (pronounced LOU-ee) remain an inseparable tandem,"" writer Jason Gay reports. ""Bullock customizes her life around his, trying to minimize interruptions.""",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"""I think this business can take the child out of kids so quickly,"" she says. ""I don't want him to have pressures brought on by what I do. I will quit. I will leave. If I see whatever I'm doing affecting him negatively, I will pack up and move to Alaska.""",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"That would be far away from California, where she lives, and Austin, Texas, where she also lives and owns a flower shop, bakery and sandwich shops. Austin is heaven, she says, and Gay agrees.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"""Austin made it possible to not be Sandra Bullock, movie star, celebrity, paparazzi target. Here she could crawl out of that protective exoskeleton she calls her 'armor' and be a human being,"" he writes.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"""'I felt like myself,"" Bullock says. ""It was just my safe place. I would get off the plane, smell the soil, hear the cicadas. . . """,0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"How come she's not on Twitter? ""I don't want anyone to know where I am,"" she replies. This explains why she hangs out in Austin, a city where neither the box office nor the paparazzi are very important, Gay writes.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"So why is she posing for Vogue? To promote the forthcoming Gravity, the new film from Mexican director Alfonso Cuarón (Children of Men, Y Tu Mamá También), in which she stars as Dr. Ryan Stone, a NASA medical engineer working for the first time aboard the space shuttle when a disaster strikes, stranding her in space, cut off from all contact, running out of oxygen, desperate to find her way back to Earth.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"Bullock says it was a ""once-in-a-lifetime"" opportunity. ""You check it off and go, 'If it ends here, I've ended up on top,' "" she says. ""There's nothing else to do.' """,0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,What about all the unpleasantness when her Oscar win for best actress in 2009 was followed by an ugly split from a cheating husband (and the news she had adopted Louis)? Over it.,0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"""We're all where we're supposed to be,"" she says now. ""I am exactly where I want to be now. You can't go backward. I'm not going backward. I'm grateful that I'm here, blessed to have what I have. Nobody can be prepared for anything. If you end up in a place where you can look back and go, 'It happened, but I'm so lucky to be sitting where I am sitting. . . .' """,0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,The October issue will be on newsstands Sept. 24.,0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,As if we need another reason to love Sandra Bullock.,0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"“The Heat” star is Vogue magazine’s October 2013 cover girl just before the release of her highly anticipated lost-in-space thriller “Gravity,” co-starring George Clooney and helmed by Spanish director Alfonso Cuaron.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,She calls Cuaron’s groundbreaking film — his first in seven years — “a once-in-a-lifetime opportunity” and her performance is already generating Oscar buzz.,0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"Bullock has been in the spotlight since the 1990s and writer Jason Gay harps on her relatability in the piece, her 40 films and $3.5 billion in accumulated global box office.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,He even quotes Clooney to enforce Bullock’s down-to-earth qualities.,0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"“There has always been a really level-headed, smart, funny girl you feel like you know. As if she was the cool girl next to you in school,” Clooney said. “She’s incredibly funny, but the butt of almost all her jokes is herself. That’s just an appealing quality.”",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"But the writer takes measure to ensure people get to know Bullock in the piece, all that fame and tabloid fodder aside.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"Life has obviously changed for the Oscar winner since her scandalous divorce from reality TV biker Jesse James. Fresh off her industry accolade for playing powerhouse Leigh Anne Tuohy in the football drama “The Blind Side,” she was immersed in the world of tabloid gossip that emerged from James’ cheating scandal. Their five-year marriage ended soon after.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"Though she wouldn’t go into too much detail about the past, she is pretty zen about the whole ordeal.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,VOTE: Which Bullock dress is better?,0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"“We’re all where we’re supposed to be,” she told the mag. “I am exactly where I want to be now. You can’t go backward. I’m not going backward. I’m grateful that I’m here, blessed to have what I have. Nobody can be prepared for anything. If you end up in a place where you can look back and go, ‘It happened, but I’m so lucky to be sitting where I am sitting...’ ”",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,Bullock filed for divorce in April 2010 saying the marriage had “become insupportable because of discord or conflict of personalities.” The proceedings were finalized in June of that year.,0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"During the process, her son Louis, 3, became the center of her universe after she adopted him that January.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"“Work was my life before,” Bullock said. “Now I have no reason to leave home.”",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"Louis, born in New Orleans, arrived suddenly after a years-long process and somehow managed to stay a secret while she was doing the rounds during the award season.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"“There was no crib, nothing,” she said. “It was amazing how you just kick in and go, ‘This is it.’”",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"The actress was tempted to announce his arrival during his Oscar speech, but instead decided to thank “moms that take care of the babies and the children no matter where they come from.”",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"Melissa McCarthy, her costar from “The Heat,” said Louis is Bullock’s “number one, and the next one down is 101. He takes up the first hundred slots in her life.”",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"And it’s true. The actress has appeared in only a few films in recent years -- 2011’s “Extremely Loud & Incredibly Close” and this summer’s surprise hit “The Heat.” She works tirelessly to make sure her son has a normal life and stays a kid for as long as he can, even if that means her leaving the industry.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"“I think this business can take the child out of kids so quickly,” Bullock said. “I don’t want him to have pressures brought on by what I do. I will quit. I will leave. If I see whatever I’m doing affecting him negatively, I will pack up and move to Alaska.”",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,It’s the negativity that makes her want to leave.,0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"“That’s what makes me want to step out of this business,” Bullock said referring to a tabloid story about an alleged (and untrue) affair that affected her security guard’s wife. “When it hurts amazing people I’ve gotten to know. This is family, you know what I mean?”",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"The 49-year-old is open to having more kids and signing up for a sequel to “The Heat,” but for now she’s just “sort of seeing where life goes.”",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"“If all of a sudden someone said, ‘You have five more kids,’ I’d be totally OK with it,” she said. “I’m having such an amazing time. Whatever comes our way, we handle as a family. It’s not just me anymore.”",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"And that’s probably why she has ventured out to businesses away from Hollywood. Bullock opened a flower shop/bakery and law-office-turned-bistro in Austin, Texas, where she lives.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"“The acting thing is so beyond my control. Acting isn’t mine. You’re like a tiny piece in this big, corporate mechanism that needs chemistry and divine intervention,” she said. “This is mine,” she added, referring to her Austin-based businesses.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,And that already harsh spotlight is just another reason for her not to be on Twitter.,0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,“I don’t want anyone to know where I am.”,0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"For now, we can find her and her new cropped haircut on the cover of the mag, which hits newsstands Sept. 24. “Gravity” launches in theaters Oct. 4.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,Amber Riley of ‘Glee’ crushes it on ‘Dancing With the Stars’,0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,Mark Wahlberg gets his high school diploma; Charlie Sheen does too,0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"Firstly, most people are not given the information to know that they have homosexual crushes. They believe they are straight like everyone else, and adapt their behaviour as such. In hindsight they realise feelings.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"When I was young, I wanted to REALLY BADLY to be friends with the boy bears in Bananas in Pyjamas.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"In year 6, there were two boys in year 8 who I REALLY BADLY wanted to be friends with. I even got the courage to ask them if they would be my friend.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"A year later, my emotionally-abusive stepfather would accuse me of being gay because I didn’t have a girlfriend. I said no, but that’s because I hadn’t a clue what the concept of “gay” actually was. That and I had a crush on a girl and had asked her out (although it wasn’t sexual desire, more “she’s really cool and this is what people do, not that I’m conscious of social norms at the age of 11”).",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"In year 8/9, the sexual desire kicked in, and I tried to masturbate with images of women in my head. I knew that the images of boys wasn’t right.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"In year 9, the realisation that I liked boys came. I was watching “The Net” with Sandra Bullock one Saturday night (March 23rd?), and just thought to myself “do I want to be with a man or woman when I’m older?” The image of a man hugging me from behind felt much more natural, and I just knew from then on that I wanted a man in my life.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"Then I realised a bit later what gay was and started to use that identity. (Well, the labels I chose is another story).",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"Even without full understanding of the word “gay”, the desire was already there. The word gay itself is created one, an artificial one, embued over the years with rebellious spirit and human longing (and for the men, a touch of glitter). It’s one that we have voluntarily used and absorbed to fight, to challenge, to make the world a safer and more loving place for us.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"But that is my journey. My friends have known since they were young, some have only realised after becoming adults. Some people have accepted gay and bi for a long time, been cool with it, supported it, and then twigged that they themselves desire the company of certain genders or certain genitals. Some people never have that knowledge. What name they attribute their desire to, and how they process it, is dependent on what language/images/narratives are available to them in the society they live in.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"As usually makes the rounds on instagram, “All I saw were straight people on TV and I still turned out queer”.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,Not sure why I would be asked to answer this?,0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,Flaming heterosexual here with liberal sexual tendencies.,0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"I was one of the lucky people to be raised by a very kind and open hearted mother, who refused to encourage any type of hate.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"Sorry not gay, but don’t care if you are.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"What? Ok anyways let’s get into it. He has dated a couple of celebs but as far as non-celebs goes, we won’t ever know.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,(1) He has dated Jessica Biel.,0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,She might be the first celebrity that he dated.,0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,(2) He has dated Christina Ricci.,0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,They were spotted at Met Gala in 2007.,0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"(3) Now going onto the MVP of his love life, Minka Kelly.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,They were together more than anybody else.,0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"(4) Now the last celebrity he might have dated, Jenny Slate.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,They met while filming the movie Gifted (2017).,0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"Now that’s not enough, there are many rumored ones:",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"Michelle Monaghan, Elizabeth Olsen, Lilly Collins, Jessica Alba, Lucy Pinder, Sacha Kemp, Kristin Cavallari, Vida Guerra, Emmy Rossum, Gisele Bündchen and Sandra Bullock. He was also rumored to be dating Jennifer Lawrence but this one was banked by Jennifer herself.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"Let’s be honest, you can’t meet Sandra Bullock and not date her and even Chris said that she was his childhood crush.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,And they were spotted not once but twice together.,0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,Anyways if that wasn’t enough. Here is a link of Evans saying that he told his mom when he lost his virginity:,0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"https://www.youtube.com/watch?v=nmx0yaVWhfY
Chris Evans may not be gay but his brother Scott is and they are very open about it. Evans support what his bother does and LGBT rights. Here is a look of him, his mother and his brother at GLAAD awards:",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"If you didn’t get my answer yet, here it is.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,Chris Evans is not gay!,0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"Let’s look at the data: Moved to NYC to study theater. Lots of Hollywood “girlfriends” to be photographed with and whose relationships went nowhere. 37 years old and never close to married. Quoted as ""I'm down with the gays, Mostly I'm hanging out with [my brother] and his gay buddies, who are f--king hilarious. They're the funniest people I know."" Militantly pro-gay marriage. Accuses others of being latent homosexuals. According to Evans, he really needs a woman who will allow him to do his thing and will do her own thing in the meantime. Hmm. Interesting choice of words.",0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,That’s what I know about the subject and I know what side of the bet I would take.,0
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,"It is not up to us to decide who he is but it’s up to him to decide who he wants to be, i don’t think that anybody has the right to question about his personal life. Even before writing this, i had to do my research because i don’t wanna dive into details when it comes to his personal life. Asking these kind of question is literally the most embarrassing thing to do and all i have to say at this point is MIND YOUR OWN BUSINESS!",1
1452658434583797760,Like I don’t care if sandra bullock is gay in real life I’d like to see her play a lesbian,Absolutely. I played sports with the boys in elementary and showed up to school wearing the same t shirt as a couple other boys in class. I wanted a pet tarantula. I did “pit farts” in class with the boys (mine was loudest). I also had crushes on some of these boys.,0
